0.054464	-0.051039
0.054464	-0.051039
0.054461	-0.051036
0.054451	-0.051026
0.054427	-0.051001
0.054381	-0.050956
0.054306	-0.050880
0.054191	-0.050765
0.054025	-0.050599
0.053796	-0.050370
0.053494	-0.050068
0.053107	-0.049682
0.052627	-0.049203
0.052044	-0.048621
0.051351	-0.047931
0.050544	-0.047127
0.049616	-0.046202
0.048562	-0.045154
0.047379	-0.043976
0.046059	-0.042662
0.044596	-0.041206
0.042982	-0.039600
0.041209	-0.037837
0.039270	-0.035907
0.037155	-0.033804
0.034860	-0.031519
0.032378	-0.029049
0.029707	-0.026390
0.026846	-0.023540
0.023796	-0.020501
0.020561	-0.017275
0.017145	-0.013866
0.013552	-0.010278
0.009788	-0.006515
0.005858	-0.002582
0.001767	0.001517
-0.002482	0.005780
-0.006884	0.010202
-0.011434	0.014782
-0.016127	0.019513
-0.020957	0.024391
-0.025915	0.029408
-0.030990	0.034555
-0.036171	0.039821
-0.041445	0.045195
-0.046796	0.050663
-0.052212	0.056212
-0.057679	0.061830
-0.063182	0.067503
-0.068711	0.073222
-0.074255	0.078977
-0.079805	0.084760
-0.085353	0.090563
-0.090891	0.096379
-0.096412	0.102201
-0.101907	0.108021
-0.107366	0.113829
-0.112780	0.119616
-0.118137	0.125371
-0.123426	0.131082
-0.128635	0.136737
-0.133752	0.142326
-0.138769	0.147839
-0.143675	0.153265
-0.148465	0.158599
-0.153131	0.163833
-0.157669	0.168963
-0.162076	0.173984
-0.166346	0.178893
-0.170475	0.183683
-0.174458	0.188348
-0.178288	0.192882
-0.181956	0.197277
-0.185453	0.201522
-0.188771	0.205609
-0.191898	0.209527
-0.194827	0.213267
-0.197551	0.216821
-0.200062	0.220183
-0.202356	0.223348
-0.204429	0.226311
-0.206281	0.229071
-0.207909	0.231625
-0.209313	0.233972
-0.210491	0.236110
-0.211441	0.238034
-0.212160	0.239743
-0.212645	0.241231
-0.212893	0.242495
-0.212903	0.243531
-0.212671	0.244335
-0.212198	0.244905
-0.211488	0.245244
-0.210544	0.245354
-0.209372	0.245239
-0.207981	0.244905
-0.206381	0.244359
-0.204581	0.243609
-0.202592	0.242663
-0.200424	0.241529
-0.198085	0.240214
-0.195583	0.238720
-0.192930	0.237059
-0.190131	0.235233
-0.187194	0.233248
-0.184127	0.231108
-0.180940	0.228822
-0.177642	0.226397
-0.174247	0.223843
